Name,Price,Image,Winery,Grapes,Region,Wine Style,Product URL
Chateau Calon Segur Marquis de Calon 2015,$348.00 ,images\Chateau_Calon_Segur_Marquis_de_Calon_2015.jpg,Château Calon-Ségur,"Cabernet Sauvignon, Cabernet Franc, Merlot, Petit Verdot",France / Bordeaux / Médoc / Saint-Estèphe,Bordeaux Saint-Estèphe,https://vinewineltd.com/product/chateau-calon-segur-marquis-de-calon-2015/
Rauzan Gassies Margaux 2010 (Ex-Chateau),$899.00 ,images\Rauzan_Gassies_Margaux_2010_(Ex-Chateau).jpg,,,,,https://vinewineltd.com/product/rauzan-gassies-margaux-2010-ex-chateau/
Chateau Lafon-Rochet Saint-Estephe 1990,$898.00 ,images\Chateau_Lafon-Rochet_Saint-Estephe_1990.jpg,Château Lafon-Rochet,"Cabernet Sauvignon, Cabernet Franc, Merlot, Petit Verdot",France / Bordeaux / Médoc / Saint-Estèphe,Bordeaux Saint-Estèphe,https://vinewineltd.com/product/chateau-lafon-rochet-saint-estephe-1990/
La Reserve de Leoville Barton Saint-Julien 2018,$288.00 ,images\La_Reserve_de_Leoville_Barton_Saint-Julien_2018.jpg,Château Léoville Barton,"82% Cabernet Sauvignon, 18% Merlot",France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/la-reserve-de-leoville-barton-saint-julien-2018/
"Chateau Monbousquet, Saint-Emilion Grand Cru 1999",$798.00 ,"images\Chateau_Monbousquet,_Saint-Emilion_Grand_Cru_1999.jpg",Château Monbousquet,"Cabernet Sauvignon, Cabernet Franc, Merlot",France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru,Bordeaux Saint-Émilion,https://vinewineltd.com/product/chateau-monbousquet-1999/
"Chateau Montrose, Saint-Estephe 1985","$1,780.00 ","images\Chateau_Montrose,_Saint-Estephe_1985.jpg",Château Montrose,"Cabernet Sauvignon, Merlot",France / Bordeaux / Médoc / Saint-Estèphe,Bordeaux Saint-Estèphe,https://vinewineltd.com/product/chateau-montrose-1985/
Chateau Latour 1986,"$4,400.00 ",images\Chateau_Latour_1986.jpg,Château Latour,"Cabernet Sauvignon, Merlot, Petit Verdot",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-latour-1986/
Chateau Haut Simard 2015,$398.00 ,images\Chateau_Haut_Simard_2015.jpg,,"Cabernet Sauvignon, Merlot",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-haut-simard-2015/
"Chateau Giscours, Margaux 1998",$798.00 ,,Château Giscours,"Merlot, Cabernet Sauvignon, Cabernet Franc",France / Bordeaux / Médoc / Margaux,Bordeaux Margaux,https://vinewineltd.com/product/chateau-giscours-1998/
Chateau Talbot 2001,$820.00 ,images\Chateau_Talbot_2001.jpg,Château Talbot,"Cabernet Sauvignon, Merlot, Petit Verdot",France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-talbot-2001/
"Chateau Du Tertre, Margaux 2017",$420.00 ,"images\Chateau_Du_Tertre,_Margaux_2017.jpg",Château du Tertre,"40% Cabernet Sauvignon, 35% Merlot, 20% Cabernet Franc, 5% Petit Verdot",France / Bordeaux / Médoc / Margaux,Bordeaux Margaux,https://vinewineltd.com/product/chateau-du-tertre-margaux-2017/
"Chateau Olivier, Pessac Leognan 2010",$420.00 ,"images\Chateau_Olivier,_Pessac_Leognan_2010.jpg",Château Olivier,Cabernet Sauvignon,France / Bordeaux / Graves / Pessac-Léognan,Bordeaux Pessac-Léognan,https://vinewineltd.com/product/chateau-olivier-pessac-leognan-2010/
Chateau Tour de Mirambeau Reserve Blanc 2023,$160.00 ,images\Chateau_Tour_de_Mirambeau_Reserve_Blanc_2023.jpg,Château Tour de Mirambeau,Sauvignon Blanc,France / Bordeaux,Bordeaux White,https://vinewineltd.com/product/chateau-tour-de-mirambeau-cuvee-passion-blanc-2023-2/
Chateau Tour de Mirambeau Reserve Rouge 2020,$158.00 ,images\Chateau_Tour_de_Mirambeau_Reserve_Rouge_2020.jpg,Château Tour de Mirambeau,Merlot,France / Bordeaux,Bordeaux Red,https://vinewineltd.com/product/chateau-tour-de-mirambeau-cuvee-passion-rouge-2020/
Chateau Pichon Longueville Comtesse de Lalande ‘Pichon Comtesse Reserve’ Pauillac 2009,$562.00 ,images\Chateau_Pichon_Longueville_Comtesse_de_Lalande_‘Pichon_Comtesse_Reserve’_Pauillac_2009.jpg,Château Pichon Longueville Comtesse de Lalande,"Merlot, Cabernet Sauvignon, Petit Verdot",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-pichon-longueville-comtesse-de-lalande-pichon-comtesse-reserve-pauillac-2009/
Chateau Branaire-Ducru 1993,$800.00 ,images\Chateau_Branaire-Ducru_1993.jpg,Château Branaire-Ducru,Cabernet Sauvignon,France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-branaire-ducru-1993/
Chateau Ducru-Beaucaillou 1979,"$2,363.00 ",images\Chateau_Ducru-Beaucaillou_1979.jpg,Château Ducru-Beaucaillou,100% Cabernet Sauvignon,France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-ducru-beaucaillou-1979/
Chateau Grand-Puy-Lacoste 1988,$880.00 ,images\Chateau_Grand-Puy-Lacoste_1988.jpg,Château Grand-Puy-Lacoste,"Cabernet Sauvignon, Merlot",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-grand-puy-lacoste-1988/
Chateau Leoville Las Cases 1993,"$1,680.00 ",images\Chateau_Leoville_Las_Cases_1993.jpg,"Château Léoville Las Cases
Grapes: Cabernet Sauvignon, Cabernet Franc, Merlot",,France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-leoville-las-cases-1993/
Chateau Leoville Poyferre Saint-Julien 1989,"$1,372.00 ",images\Chateau_Leoville_Poyferre_Saint-Julien_1989.jpg,Château Léoville Poyferré,"Cabernet Franc, Merlot, Petit Verdot, Cabernet Sauvignon",France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-leoville-poyferre-1989/
"Chateau Montrose, Saint-Estephe 1981","$1,531.00 ","images\Chateau_Montrose,_Saint-Estephe_1981.jpg",Château Montrose,"Cabernet Sauvignon, Merlot",France / Bordeaux / Médoc / Saint-Estèphe,Bordeaux Saint-Estèphe,https://vinewineltd.com/product/chateau-montrose-1981/
Chateau Prieure-Lichine 1986,$758.00 ,images\Chateau_Prieure-Lichine_1986.jpg,Château Prieuré-Lichine,Cabernet Sauvignon,France / Bordeaux / Médoc / Margaux,Bordeaux Margaux,https://vinewineltd.com/product/chateau-prieure-lichine-1986/
Chateau Boyd-Cantenac 1995,$698.00 ,images\Chateau_Boyd-Cantenac_1995.jpg,Château Boyd-Cantenac,Cabernet Sauvignon,France / Bordeaux / Médoc / Margaux,Bordeaux Margaux,https://vinewineltd.com/product/chateau-boyd-cantenac-1995/
Chateau Duhart-Milon 2001,$718.00 ,images\Chateau_Duhart-Milon_2001.jpg,Château Duhart-Milon,100% Cabernet Sauvignon,France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-duhart-milon-2001/
Chateau Du Bois de Tau 2022,$129.00 ,images\Chateau_Du_Bois_de_Tau_2022.jpg,Château du Bois de Tau,"Cabernet Sauvignon, Cabernet Franc, Merlot",France / Bordeaux / Côtes de Bordeaux / Côtes de Bourg,Bordeaux Red,https://vinewineltd.com/product/chateau-du-bois-de-tau-2022/
"Chateau Giscours, Margaux 1999",$780.00 ,"images\Chateau_Giscours,_Margaux_1999.jpg",Château Giscours,"Merlot, Cabernet Sauvignon, Cabernet Franc",France / Bordeaux / Médoc / Margaux,Bordeaux Margaux,https://vinewineltd.com/product/chateau-giscours-1999/
Chateau Lafite Rothschild ‘Carruades de Lafite’ Pauillac 2010,"$2,480.00 ",images\Chateau_Lafite_Rothschild_‘Carruades_de_Lafite’_Pauillac_2010.jpg,,,,,https://vinewineltd.com/product/chateau-lafite-rothschild-carruades-de-lafite-pauillac-2010/
Chateau Talbot Saint-Julien 1949 (Re-corked by the Chateau with single wooden case),"$9,998.00 ",images\Chateau_Talbot_Saint-Julien_1949_(Re-corked_by_the_Chateau_with_single_wooden_case).jpg,Château Talbot,Cabernet Sauvignon,France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-talbot-saint-julien-1949-re-corked-by-the-chateau-with-single-wooden-case/
Chateau Gruaud-Larose Saint-Julien 2014,$998.00 ,images\Chateau_Gruaud-Larose_Saint-Julien_2014.jpg,Château Gruaud Larose,"61% Cabernet Sauvignon, 29% Merlot, 7% Cabernet Franc, 3% Petit Verdot",France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-gruaud-larose-saint-julien-2014/
Chateau Haut-Bailly Pessac-Leognan 2014,$850.00 ,images\Chateau_Haut-Bailly_Pessac-Leognan_2014.jpg,Château Haut-Bailly,,France / Bordeaux / Graves / Pessac-Léognan,Bordeaux Pessac-Léognan,https://vinewineltd.com/product/chateau-haut-bailly-pessac-leognan-2014/
Chateau Rauzan-Segla Margaux 2014,$620.00 ,images\Chateau_Rauzan-Segla_Margaux_2014.jpg,Château Rauzan-Ségla,"56% Cabernet Sauvignon, 42% Merlot, 1% Petit Verdot and 1% Cabernet Franc",France / Bordeaux / Médoc / Margaux,Bordeaux Margaux,https://vinewineltd.com/product/chateau-rauzan-segla-margaux-2014/
Chateau Bouscaut Pessac-Leognan 2015,$328.00 ,images\Chateau_Bouscaut_Pessac-Leognan_2015.jpg,Château Bouscaut,,France / Bordeaux / Graves / Pessac-Léognan,Bordeaux Pessac-Léognan,https://vinewineltd.com/product/chateau-bouscaut-pessac-leognan-2015/
Chateau Kirwan Margaux 2015,$517.00 ,images\Chateau_Kirwan_Margaux_2015.jpg,Chateau Kirwan,,France / Bordeaux / Médoc / Margaux,Bordeaux Margaux,https://vinewineltd.com/product/chateau-kirwan-margaux-2015/
Chateau Montrose Saint-Estephe 2015,"$1,595.00 ",images\Chateau_Montrose_Saint-Estephe_2015.jpg,Château Montrose,,France / Bordeaux / Médoc / Saint-Estèphe,Bordeaux Saint-Estèphe,https://vinewineltd.com/product/chateau-montrose-saint-estephe-2015/
Chateau Leoville Poyferre Saint-Julien 2016,$865.00 ,images\Chateau_Leoville_Poyferre_Saint-Julien_2016.jpg,Château Léoville Poyferré,"60% Cabernet Sauvignon, 33% Merlot, 5% Petit Verdot and 2% Cabernet Franc",France / Bordeaux / Médoc / Saint-Julien,Saint-Julien,https://vinewineltd.com/product/chateau-leoville-poyferre-saint-julien-2016/
Chateau Monbousquet Blanc Bordeaux 2016,$480.00 ,images\Chateau_Monbousquet_Blanc_Bordeaux_2016.jpg,Château Monbousquet,"60% Sauvignon Blanc, 30% Sauvignon Gris and 5% each of Muscadelle and Sémillon",France / Bordeaux,Bordeaux White,https://vinewineltd.com/product/chateau-monbousquet-blanc-bordeaux-2016/
Chateau Montrose La Dame de Montrose Saint-Estephe 2016,$398.00 ,images\Chateau_Montrose_La_Dame_de_Montrose_Saint-Estephe_2016.jpg,Château Montrose,"35% Cabernet Sauvignon, 52% Merlot, 2% Cabernet Franc and 11% Petit Verdot",France/Bordeaux/Médoc/Saint-Estèphe,Bordeaux Saint-Estèphe,https://vinewineltd.com/product/chateau-montrose-la-dame-de-montrose-saint-estephe-2016/
La Tour Carnet Blanc 2016,$328.00 ,images\La_Tour_Carnet_Blanc_2016.jpg,Château La Tour Carnet,75% Sauvignon Blanc and 25% Semillon,France / Bordeaux,Bordeaux White,https://vinewineltd.com/product/la-tour-carnet-blanc-2016/
Chateau Lalande Borie 2017 – 375ml,$198.00 ,images\Chateau_Lalande_Borie_2017_–_375ml.jpg,,100% Cabernet Sauvignon,France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-lalande-borie-2017/
Vignobles Andre Lurton Chateau de Rochemorin Blanc Pessac-Leognan 2015,$248.00 ,images\Vignobles_Andre_Lurton_Chateau_de_Rochemorin_Blanc_Pessac-Leognan_2015.jpg,Château de Rochemorin,Sauvignon Blanc,France / Bordeaux / Graves / Pessac-Léognan,Bordeaux White,https://vinewineltd.com/product/vignobles-andre-lurton-chateau-de-rochemorin-blanc-pessac-leognan-2015/
Chateau Beychevelle Saint-Julien 2014,$928.00 ,images\Chateau_Beychevelle_Saint-Julien_2014.jpg,Château Beychevelle,"Merlot, Cabernet Sauvignon",France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-beychevelle-saint-julien-2014/
Chateau La Conseillante Pomerol 1978,"$1,770.00 ",,Château La Conseillante,Merlot,France / Bordeaux / Libournais / Pomerol,Bordeaux Pomerol,https://vinewineltd.com/product/chateau-la-conseillante-pomerol-1978/
Vignobles Andre Lurton Chateau de Rochemorin Blanc Pessac-Leognan 2016,$248.00 ,images\Vignobles_Andre_Lurton_Chateau_de_Rochemorin_Blanc_Pessac-Leognan_2016.jpg,Château de Rochemorin,Sauvignon Blanc,France / Bordeaux / Graves / Pessac-Léognan,Bordeaux White,https://vinewineltd.com/product/vignobles-andre-lurton-chateau-de-rochemorin-blanc-pessac-leognan-2016/
Chateau Latour Pauillac 2006 – with Wooden Box (Ex-Château),"$4,980.00 ",images\Chateau_Latour_Pauillac_2006_–_with_Wooden_Box_(Ex-Château).jpg,Château Lafite Rothschild,"Merlot, Cabernet Sauvignon, Petit Verdot",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-latour-pauillac-2006-with-wooden-box-ex-chateau/
Chateau Latour Pauillac 2008 (Ex-Château),"$4,980.00 ",images\Chateau_Latour_Pauillac_2008_(Ex-Château).jpg,Château Lafite Rothschild,"Merlot, Cabernet Sauvignon, Petit Verdot",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-latour-pauillac-2008-ex-chateau/
Chateau Latour Pauillac 2010 (Ex-Château),"$9,880.00 ",images\Chateau_Latour_Pauillac_2010_(Ex-Château).jpg,Château Lafite Rothschild,"Merlot, Cabernet Sauvignon, Petit Verdot",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/chateau-latour-pauillac-2010-ex-chateau/
Chateau Leoville-Las Cases ‘Grand Vin de Leoville’ Saint-Julien 1985,"$2,480.00 ",images\Chateau_Leoville-Las_Cases_‘Grand_Vin_de_Leoville’_Saint-Julien_1985.jpg,Château Léoville Las Cases,"Merlot, Cabernet Sauvignon, Cabernet Franc",France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-leoville-las-cases-grand-vin-de-leoville-saint-julien-1985/
Chateau Cos d’Estournel Saint-Estephe 1979,"$1,580.00 ",images\Chateau_Cos_d’Estournel_Saint-Estephe_1979.jpg,Cos d’Estournel,"Cabernet Sauvignon, Merlot",France / Bordeaux / Médoc / Saint-Estèphe,Bordeaux Saint-Estèphe,https://vinewineltd.com/product/chateau-cos-destournel-saint-estephe-1979/
Chateau de Fieuzal Blanc Pessac-Leognan 2005,$588.00 ,images\Chateau_de_Fieuzal_Blanc_Pessac-Leognan_2005.jpg,Château de Fieuzal,Sauvignon Blanc,France / Bordeaux / Graves / Pessac-Léognan,Bordeaux White,https://vinewineltd.com/product/chateau-de-fieuzal-blanc-pessac-leognan-2005/
Chateau Talbot Saint-Julien 1998,$880.00 ,images\Chateau_Talbot_Saint-Julien_1998.jpg,Château Talbot,"Merlot, Cabernet Sauvignon, Cabernet Franc, Petit Verdot",France / Bordeaux / Médoc / Saint-Julien,Bordeaux Saint-Julien,https://vinewineltd.com/product/chateau-talbot-saint-julien-1998/
Chateau Chasse-Spleen Moulis-en-Medoc 2019,$368.00 ,images\Chateau_Chasse-Spleen_Moulis-en-Medoc_2019.jpg,Château Chasse-Spleen,100% Petit Verdot,France / Bordeaux / Médoc / Moulis-en-Médoc,Bordeaux Moulis-en-Médoc Red,https://vinewineltd.com/product/chateau-chasse-spleen-moulis-en-medoc-2019/
Pastourelle de Clerc Milon Pauillac 2014,$388.00 ,images\Pastourelle_de_Clerc_Milon_Pauillac_2014.jpg,,"Cabernet Sauvignon, Cabernet Franc, Merlot, Petit Verdot, Carménère",France / Bordeaux / Médoc / Pauillac,Bordeaux Pauillac,https://vinewineltd.com/product/pastourelle-de-clerc-milon-pauillac-2014/
Chateau du Retout ‘Le Retout Blanc’ Vin de France 2013,$258.00 ,images\Chateau_du_Retout_‘Le_Retout_Blanc’_Vin_de_France_2013.jpg,Château du Retout,"Sauvignon Gris, Savagnin, Gros Manseng, Mondeuse Blanche",France / Vin de France,,https://vinewineltd.com/product/chateau-du-retout-le-retout-blanc-vin-de-france-2013/
Thomas Morey Le Puits Saint-Aubin Premier Cru 2020,$498.00 ,images\Thomas_Morey_Le_Puits_Saint-Aubin_Premier_Cru_2020.jpg,Thomas Morey,Chardonnay,France / Bourgogne / Côte de Beaune / Saint-Aubin / Saint-Aubin Premier Cru / Saint-Aubin 1er Cru ‘Le Puits’,Burgundy Côte de Beaune White,https://vinewineltd.com/product/thomas-morey-le-puits-saint-aubin-premier-cru-2020/
Domaine Jean-Jacques Confuron Aux Boudots Nuits-Saint-Georges Premier Cru 2017,$998.00 ,images\Domaine_Jean-Jacques_Confuron_Aux_Boudots_Nuits-Saint-Georges_Premier_Cru_2017.jpg,Jean-Jacques Confuron,Pinot Noir,France / Bourgogne / Côte de Nuits / Nuits-Saint-Georges / Nuits-Saint-Georges Premier Cru / Nuits-Saint-Georges 1er Cru ‘Aux Boudots’,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/domaine-jean-jacques-confuron-aux-boudots-nuits-saint-georges-premier-cru-2017/
Domaine Jules Desjourneys Pouilly-Vinzelles Les Longeays Maconnais 2018,$648.00 ,images\Domaine_Jules_Desjourneys_Pouilly-Vinzelles_Les_Longeays_Maconnais_2018.jpg,Jules Desjourneys,Chardonnay,France / Bourgogne / Mâconnais / Pouilly-Vinzelles,Burgundy Mâconnais White,https://vinewineltd.com/product/domaine-jules-desjourneys-pouilly-vinzelles-les-longeays-maconnais-2018/
Domaine Jean-Jacques Confuron Cote de Nuits-Villages La Montagne Blanc Burgundy 2020,$448.00 ,images\Domaine_Jean-Jacques_Confuron_Cote_de_Nuits-Villages_La_Montagne_Blanc_Burgundy_2020.jpg,Jean-Jacques Confuron,Chardonnay,France / Burgundy / Côte de Nuits / Côte de Nuits Villages,White wine from Burgundy,https://vinewineltd.com/product/domaine-jean-jacques-confuron-cote-de-nuits-villages-la-montagne-blanc-burgundy-2020/
Domaine Remi Jobard Le Poruzot Dessus Meursault Premier Cru 2019,"$1,428.00 ",images\Domaine_Remi_Jobard_Le_Poruzot_Dessus_Meursault_Premier_Cru_2019.jpg,Rémi Jobard,100% Chardonnay,France / Bourgogne / Côte de Beaune / Meursault / Meursault Premier Cru / Meursault 1er Cru ‘Porusot’,Burgundy Côte de Beaune White,https://vinewineltd.com/product/domaine-remi-jobard-le-poruzot-dessus-meursault-premier-cru-2019/
Chateau des Quarts Clos des Quarts Aux Quarts Pouilly-Fuisse 2018,$546.00 ,images\Chateau_des_Quarts_Clos_des_Quarts_Aux_Quarts_Pouilly-Fuisse_2018.jpg,Château des Quarts,Chardonnay,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Burgundy Mâconnais White,https://vinewineltd.com/product/chateau-des-quarts-clos-des-quarts-aux-quarts-pouilly-fuisse-2018/
Fernand & Laurent Pillot Chassagne-Montrachet Les Chenes Cote de Beaune 2021,$680.00 ,images\Fernand_&_Laurent_Pillot_Chassagne-Montrachet_Les_Chenes_Cote_de_Beaune_2021.jpg,Domaine Fernand &amp; Laurent Pillot,Chardonnay,France / Bourgogne / Côte de Beaune / Chassagne-Montrachet,Burgundy Côte de Beaune White,https://vinewineltd.com/product/fernand-laurent-pillot-chassagne-montrachet-les-chenes-cote-de-beaune-2021/
Louis Jadot Theurons Beaune Premier Cru 2020,$498.00 ,images\Louis_Jadot_Theurons_Beaune_Premier_Cru_2020.jpg,Domaine des Héritiers Louis Jadot,100% Pinot Noir,France/Bourgogne/Côte de Beaune/Beaune/Beaune Premier Cru,Burgundy Côte de Beaune Red,https://vinewineltd.com/product/louis-jadot-theurons-beaune-premier-cru-2020/
Albert Morot Les Teurons Beaune Premier Cru 2008,$798.00 ,images\Albert_Morot_Les_Teurons_Beaune_Premier_Cru_2008.jpg,Albert Morot,Pinot Noir,France / Bourgogne / Côte de Beaune / Beaune / Beaune Premier Cru / Beaune 1er Cru ‘Les Teurons’,Burgundy Côte de Beaune Red,https://vinewineltd.com/product/albert-morot-les-teurons-beaune-premier-cru-2008/
Domaine Francois Lumpp Petit Marole Rouge Givry Premier Cru 2019,$448.00 ,images\Domaine_Francois_Lumpp_Petit_Marole_Rouge_Givry_Premier_Cru_2019.jpg,Domaine François Lumpp,Pinot Noir,France / Bourgogne / Côte Chalonnaise / Givry / Givry Premier Cru / Givry 1er Cru ‘Petit Marole’,Burgundy Côte Chalonnaise Red,https://vinewineltd.com/product/domaine-francois-lumpp-petit-marole-rouge-givry-premier-cru-2019/
Domaine Barraud En France Pouilly-Fuisse 2017,$398.00 ,images\Domaine_Barraud_En_France_Pouilly-Fuisse_2017.jpg,Domaine Barraud,Chardonnay,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Burgundy Mâconnais White,https://vinewineltd.com/product/domaine-barraud-en-france-pouilly-fuisse-premier-cru-2017/
Domaine Barraud Sur La Roche Pouilly-Fuisse 2015,$428.00 ,images\Domaine_Barraud_Sur_La_Roche_Pouilly-Fuisse_2015.jpg,Domaine Barraud,Chardonnay,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Burgundy Mâconnais White,https://vinewineltd.com/product/domaine-barraud-sur-la-roche-pouilly-fuisse-premier-cru-2015/
Domaine Barraud Saint-Veran Les Pommards Maconnais 2017,$338.00 ,images\Domaine_Barraud_Saint-Veran_Les_Pommards_Maconnais_2017.jpg,Domaine Barraud,Chardonnay,France / Bourgogne / Mâconnais / Saint-Véran,Burgundy Mâconnais White,https://vinewineltd.com/product/domaine-barraud-saint-veran-les-pommards-maconnais-2017/
Domaine Daniel & Martine Barraud Pouilly-Fuissé Les Crays 2011 (1500ml),$998.00 ,images\Domaine_Daniel_&_Martine_Barraud_Pouilly-Fuissé_Les_Crays_2011_(1500ml).jpg,Domaine Barraud,Chardonnay,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Burgundy Mâconnais White,https://vinewineltd.com/product/domaine-daniel-martine-barraud-pouilly-fuisse-les-crays-2011/
Domaine Barraud Pouilly-Fuisse En Buland Vieilles Vignes Maconnais 2012,"$1,080.00 ",images\Domaine_Barraud_Pouilly-Fuisse_En_Buland_Vieilles_Vignes_Maconnais_2012.jpg,Domaine Barraud,Chardonnay,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Burgundy Mâconnais White,https://vinewineltd.com/product/domaine-barraud-pouilly-fuisse-en-buland-vieilles-vignes-maconnais-2012/
La Maison Romane Fixin Les Clos Cote de Nuits 2021,$648.00 ,images\La_Maison_Romane_Fixin_Les_Clos_Cote_de_Nuits_2021.jpg,La Maison Romane,Pinot Noir,France / Bourgogne / Côte de Nuits / Fixin,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/la-maison-romane-fixin-les-clos-cote-de-nuits-2021/
La Maison Romane Marsannay Longeroies Cote de Nuits 2021,$488.00 ,images\La_Maison_Romane_Marsannay_Longeroies_Cote_de_Nuits_2021.jpg,La Maison Romane,Pinot Noir,France / Bourgogne / Côte de Nuits / Marsannay,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/la-maison-romane-marsannay-longeroies-cote-de-nuits-2021/
Domaine Benoit Girardin Chassagne-Montrachet Cote de Beaune 2020,$820.00 ,images\Domaine_Benoit_Girardin_Chassagne-Montrachet_Cote_de_Beaune_2020.jpg,Benoit Girardin,Chardonnay,France / Bourgogne / Côte de Beaune / Chassagne-Montrachet,Burgundy Côte de Beaune White,https://vinewineltd.com/product/domaine-benoit-girardin-chassagne-montrachet-cote-de-beaune-2020/
Domaine Dugat-Py Gevrey-Chambertin Vieilles Vignes Cote de Nuits 2016,"$1,380.00 ",images\Domaine_Dugat-Py_Gevrey-Chambertin_Vieilles_Vignes_Cote_de_Nuits_2016.jpg,Dugat-Py,Pinot Noir,France / Bourgogne / Côte de Nuits / Gevrey-Chambertin,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/domaine-dugat-py-gevrey-chambertin-vieilles-vignes-cote-de-nuits-2016/
Nicolas Potel Domaine de Bellene Cote de Nuits Vieilles Vignes Cote de Nuits-Villages 2017,$485.00 ,images\Nicolas_Potel_Domaine_de_Bellene_Cote_de_Nuits_Vieilles_Vignes_Cote_de_Nuits-Villages_2017.jpg,Domaine de Bellène,Pinot Noir,France / Bourgogne / Côte de Nuits / Côte de Nuits Villages,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/nicolas-potel-domaine-de-bellene-cote-de-nuits-vieilles-vignes-cote-de-nuits-2017/
Domaine Georges Noellat Vosne-Romanee Cote de Nuits 2016,"$1,078.00 ",images\Domaine_Georges_Noellat_Vosne-Romanee_Cote_de_Nuits_2016.jpg,Georges Noëllat,Pinot Noir,France / Bourgogne / Côte de Nuits / Vosne-Romanée,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/domaine-georges-noellat-vosne-romanee-cote-de-nuits-2016/
Domaine Gilbert et Christine Felettig Chambolle-Musigny Vieilles Vignes Cote de Nuits 2019,"$1,300.00 ",images\Domaine_Gilbert_et_Christine_Felettig_Chambolle-Musigny_Vieilles_Vignes_Cote_de_Nuits_2019.jpg,Gilbert et Christine Felettig,Pinot Noir,France / Bourgogne / Côte de Nuits / Chambolle-Musigny,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/domaine-gilbert-et-christine-felettig-chambolle-musigny-vieilles-vignes-cote-de-nuits-2019/
Domaine Gilbert et Christine Felettig Les Lavrottes Chambolle-Musigny Premier Cru 2020,"$1,280.00 ",images\Domaine_Gilbert_et_Christine_Felettig_Les_Lavrottes_Chambolle-Musigny_Premier_Cru_2020.jpg,Gilbert et Christine Felettig,Pinot Noir,France / Bourgogne / Côte de Nuits / Chambolle-Musigny / Chambolle-Musigny Premier Cru / Chambolle-Musigny 1er Cru ‘Les Lavrottes’,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/domaine-gilbert-et-christine-felettig-les-lavrottes-chambolle-musigny-premier-cru-2020/
Domaine Gilbert et Christine Felettig Les Lavrottes Chambolle-Musigny Premier Cru 2018,"$1,080.00 ",images\Domaine_Gilbert_et_Christine_Felettig_Les_Lavrottes_Chambolle-Musigny_Premier_Cru_2018.jpg,Gilbert et Christine Felettig,Pinot Noir,France / Bourgogne / Côte de Nuits / Chambolle-Musigny / Chambolle-Musigny Premier Cru / Chambolle-Musigny 1er Cru ‘Les Lavrottes’,Burgundy Côte de Nuits Red,https://vinewineltd.com/product/domaine-gilbert-et-christine-felettig-les-lavrottes-chambolle-musigny-premier-cru-2018/
